Date,High,Low,Open,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2013-12-31,558.406982421875,551.064453125,554.0433349609375,558.2625122070312,2725900.0,558.2625122070312,558.2625122070312,558.2625122070312,558.2625122070312,0.0,0,0,0.0
2014-01-02,556.7880249023438,552.0607299804688,555.6472778320312,554.481689453125,3656400.0,554.481689453125,554.481689453125,558.1758781422043,558.2392689213459,-0.06339077914162772,0,0,0.0
2014-01-03,556.3795776367188,550.4019775390625,555.4181518554688,550.4368286132812,3345800.0,550.4368286132812,550.4368286132812,557.8761257068081,558.1581888023418,-0.28206309553365827,0,0,0.0
2014-01-06,557.3409423828125,551.1541137695312,554.4268798828125,556.5738525390625,3551800.0,556.5738525390625,556.5738525390625,557.8299713032405,558.143123868044,-0.31315256480343123,0,0,0.0
2014-01-07,567.717041015625,558.4866333007812,560.3994750976562,567.3035888671875,5124300.0,567.3035888671875,567.3035888671875,558.4724322506413,558.3097937903625,0.16263846027879936,0,0,0.0
2014-01-08,571.517822265625,564.5289916992188,570.8602905273438,568.4841918945312,4501700.0,568.4841918945312,568.4841918945312,559.269249777494,558.527046908628,0.7422028688660021,0,0,0.0
2014-01-09,569.9735717773438,560.678466796875,569.5850830078125,563.0097045898438,4184500.0,563.0097045898438,563.0097045898438,559.5512196069061,558.6177083527836,0.9335112541225499,0,0,0.0
2014-01-10,567.4132080078125,559.0296020507812,567.4132080078125,562.9797973632812,4302900.0,562.9797973632812,562.9797973632812,559.7969212076496,558.7015765551499,1.095344652499648,0,0,0.0
2014-01-13,571.3135986328125,556.4990844726562,561.1317138671875,559.3932495117188,4855800.0,559.3932495117188,559.3932495117188,559.7696197749465,558.7141272208864,1.055492554060038,0,0,0.0
2014-01-14,573.3509521484375,561.938720703125,566.8502807617188,572.553955078125,4983700.0,572.553955078125,572.553955078125,560.7735576021114,559.0057142374477,1.7678433646636904,0,0,0.0
2014-01-15,575.3434448242188,569.7593994140625,574.3422241210938,572.1654052734375,3915000.0,572.1654052734375,572.1654052734375,561.728506442305,559.3016793071929,2.4268271351121484,0,0,0.0
2014-01-16,576.802978515625,571.8565673828125,572.4044799804688,575.951171875,3380300.0,575.951171875,575.951171875,563.0415729677816,559.714076372551,3.3274965952306275,0,0,0.0
2014-01-17,578.14794921875,569.963623046875,576.2650146484375,573.1168212890625,5422800.0,573.1168212890625,573.1168212890625,563.988824443643,560.0521506373647,3.9366738062783497,0,0,0.0
2014-01-21,579.82666015625,573.5003662109375,578.2974243164062,579.67724609375,3974500.0,579.67724609375,579.67724609375,565.5994441609351,560.5926987615245,5.006745399410647,0,0,0.0
2014-01-22,581.764404296875,577.2662353515625,581.1267700195312,580.3347778320312,3154500.0,580.3347778320312,580.3347778320312,567.2068650762469,561.1704905372325,6.036374539014446,0,0,0.0
2014-01-23,579.074462890625,575.0296630859375,577.8341064453125,577.8839721679688,3912700.0,577.8839721679688,577.8839721679688,568.3914115032779,561.6679689559206,6.723442547357308,0,0,0.0
2014-01-24,574.6211547851562,559.4031982421875,573.3558959960938,559.816650390625,7814000.0,559.816650390625,559.816650390625,567.4517632366772,561.6135395903775,5.838223646299639,0,0,0.0
2014-01-27,561.1466674804688,539.1142578125,560.9474487304688,548.558837890625,8739800.0,548.558837890625,548.558837890625,565.2279981530177,561.2012850196097,4.026713133407952,0,0,0.0
2014-01-28,560.7730712890625,552.8975830078125,553.0869140625,559.408203125,4436900.0,559.408203125,559.408203125,564.5541382772568,561.1455830102163,3.4085552670404695,0,0,0.0
2014-01-29,558.7805786132812,547.6572265625,557.470458984375,551.3932495117188,4777500.0,551.3932495117188,551.3932495117188,562.9923127712686,560.8350808219518,2.157231949316838,0,0,0.0
2014-01-30,574.0931396484375,561.520263671875,570.3621215820312,565.5750732421875,10220800.0,565.5750732421875,565.5750732421875,563.2954591538427,560.9843447048117,2.3111144490309243,0,0,0.0
2014-01-31,591.0545654296875,573.4157104492188,583.4879150390625,588.2799682617188,11174200.0,588.2799682617188,588.2799682617188,566.5094228199096,561.9263904454816,4.583032374427944,0,0,0.0
2014-02-03,588.653564453125,563.8914184570312,587.3983154296875,564.5987548828125,9172400.0,564.5987548828125,564.5987548828125,566.2787532904732,562.0129489064669,4.265804384006287,0,0,0.0
2014-02-04,575.3434448242188,566.382080078125,566.8702392578125,566.9548950195312,5644800.0,566.9548950195312,566.9548950195312,566.3578447874453,562.1680442966367,4.1898004908085795,0,0,0.0
2014-02-05,573.2363891601562,561.9038696289062,569.55517578125,569.4655151367188,4806800.0,569.4655151367188,569.4655151367188,566.7215571087941,562.3971860681331,4.324371040660935,0,0,0.0
2014-02-06,577.913818359375,571.6323852539062,573.4157104492188,577.814208984375,3907600.0,577.814208984375,577.814208984375,568.0514852624277,562.8930952422302,5.158390020197544,0,0,0.0
2014-02-07,586.750732421875,578.1130981445312,581.6348876953125,586.5215454101562,5292000.0,586.5215454101562,586.5215454101562,570.4134944533129,563.703789950688,6.709704502624845,0,0,0.0
2014-02-10,588.9923095703125,582.3272705078125,583.7120971679688,584.2749633789062,3904800.0,584.2749633789062,584.2749633789062,572.2440831735637,564.4326588515762,7.811424321987488,0,0,0.0
2014-02-11,593.7096557617188,583.9163208007812,587.8814697265625,592.8677978515625,4116900.0,592.8677978515625,592.8677978515625,575.139226262847,565.503604240787,9.635622022060033,0,0,0.0
2014-02-12,592.7781372070312,588.4841918945312,592.2799682617188,591.1292724609375,3461800.0,591.1292724609375,591.1292724609375,577.5199244930507,566.5272239938554,10.99270049919528,0,0,0.0
2014-02-13,597.7096557617188,587.62744140625,588.17041015625,597.7096557617188,3686400.0,597.7096557617188,597.7096557617188,580.7940896374485,567.8839396966347,12.910149940813767,1,10,0.0
2014-02-14,599.9462280273438,594.1729125976562,595.5726318359375,599.1542358398438,4389700.0,599.1542358398438,599.1542358398438,584.0020416090414,569.3497998685499,14.65224174049149,0,10,14.44580078125
2014-02-18,604.17041015625,597.7594604492188,598.4617919921875,603.1791381835938,4233500.0,603.1791381835938,603.1791381835938,587.6245685149404,571.0642746296587,16.56029388528168,0,10,54.69482421875
2014-02-19,602.3522338867188,596.5140991210938,600.3995361328125,598.9251098632812,4222900.0,598.9251098632812,598.9251098632812,589.8551111726242,572.5396898010044,17.315421371619777,0,10,12.154541015625
2014-02-20,601.1915893554688,597.8690185546875,599.3236083984375,599.8067626953125,3414300.0,599.8067626953125,599.8067626953125,591.8999120486359,574.042842878093,17.8570691705429,0,10,20.9710693359375
2014-02-21,602.676025390625,599.1741333007812,601.6498413085938,599.6473999023438,3738500.0,599.6473999023438,599.6473999023438,593.5455009004785,575.501947817315,18.043553083163488,0,10,19.37744140625
2014-02-24,607.8018188476562,600.2999267578125,600.429443359375,603.9910888671875,3361100.0,603.9910888671875,603.9910888671875,595.7728618023768,577.1317912431438,18.64107055923307,0,10,62.8143310546875
2014-02-25,609.9636840820312,602.9500122070312,605.69970703125,607.7221069335938,2888100.0,607.7221069335938,607.7221069335938,598.1754073502888,578.7819432302068,19.393464120081944,0,10,100.12451171875
2014-02-26,612.1455078125,604.61376953125,609.7146606445312,607.8067626953125,3979100.0,607.8067626953125,607.8067626953125,600.0597153684388,580.3054445872687,19.754270781170135,-1,0,100.9710693359375
2014-02-27,609.8292236328125,606.232666015625,606.9201049804688,607.32861328125,2529400.0,607.32861328125,607.32861328125,601.3220358759163,581.5645038402287,19.757532035687632,1,10,100.9710693359375
2014-02-28,609.8092651367188,600.8578491210938,607.8914794921875,605.5552368164062,4644500.0,605.5552368164062,605.5552368164062,602.0123366393003,582.6140989898998,19.39823764940047,0,10,83.2373046875
2014-03-03,601.664794921875,593.8441162109375,601.121826171875,599.0994262695312,4225300.0,599.0994262695312,599.0994262695312,601.5362236018668,583.3370175157313,18.19920608613552,0,10,18.67919921875
2014-03-04,605.7295532226562,602.49169921875,605.2314453125,605.1865844726562,2946300.0,605.1865844726562,605.1865844726562,602.0673477584172,584.1899446214799,17.877403136937346,0,10,79.55078125
2014-03-05,609.25634765625,603.4431762695312,605.25634765625,606.8553466796875,2479700.0,606.8553466796875,606.8553466796875,602.667633150598,584.9523325074384,17.715300643159594,0,10,96.2384033203125
2014-03-06,610.78564453125,607.0247192382812,608.8578491210938,607.52783203125,2545600.0,607.52783203125,607.52783203125,603.1613194729417,585.5675706483967,17.59374882454506,0,10,102.9632568359375
2014-03-07,611.2040405273438,603.4580688476562,611.1094360351562,605.1268310546875,3041500.0,605.1268310546875,605.1268310546875,603.3255341569084,586.0059979987356,17.31953615817281,0,10,78.9532470703125
2014-03-10,606.5465087890625,599.7968139648438,605.5751342773438,603.5228271484375,2438200.0,603.5228271484375,603.5228271484375,603.3401832228718,586.3549475138029,16.98523570906889,0,10,62.9132080078125
2014-03-11,604.8927001953125,596.0857543945312,604.6187133789062,597.7544555664062,3438800.0,597.7544555664062,597.7544555664062,603.0142292355598,586.5334200844911,16.480809151068684,0,10,5.2294921875
2014-03-12,601.6697998046875,589.8839721679688,595.9661865234375,601.3958129882812,3943200.0,601.3958129882812,601.3958129882812,602.9290622760075,586.7432553507106,16.1858069252969,0,10,41.64306640625
2014-03-13,602.9898681640625,590.1679077148438,601.7196044921875,592.3098754882812,4708600.0,592.3098754882812,592.3098754882812,602.3893498536077,586.8191605577249,15.570189295882756,0,10,-49.21630859375
2014-03-14,593.2114868164062,584.0757446289062,588.7880859375,584.2102661132812,4604900.0,584.2102661132812,584.2102661132812,601.1297237645034,586.7706613110059,14.359062453497472,0,10,-130.21240234375
2014-03-17,596.2999267578125,586.8553466796875,587.4232177734375,593.82421875,4340300.0,593.82421875,593.82421875,600.602564220303,586.9072167071067,13.695347513196225,0,10,-34.0728759765625
2014-03-18,603.5029296875,594.3024291992188,595.1044311523438,603.368408203125,3643500.0,603.368408203125,603.368408203125,600.8022375563066,587.2260491384018,13.57618841790486,0,10,61.3690185546875
2014-03-19,603.7320556640625,594.9749145507812,603.6373901367188,597.3858642578125,3237800.0,597.3858642578125,597.3858642578125,600.5538124245542,587.4242588106727,13.129553613881512,0,10,1.5435791015625
2014-03-20,602.5465087890625,595.4481201171875,597.7345581054688,596.3447265625,3381900.0,596.3447265625,596.3447265625,600.2429112146485,587.6010379776327,12.64187323701583,0,10,-8.8677978515625
2014-03-21,602.5564575195312,589.0172119140625,600.9026489257812,589.3110961914062,6441000.0,589.3110961914062,589.3110961914062,599.3648033657497,587.6378911864534,11.726912179296278,0,10,-79.2041015625
2014-03-24,590.2376708984375,570.8353881835938,589.8839721679688,576.802978515625,6096800.0,576.802978515625,576.802978515625,597.0718244606861,587.3424574551536,9.729367005532481,0,10,-204.2852783203125
2014-03-25,582.7357788085938,571.3583984375,580.8229370117188,577.196533203125,4838400.0,577.196533203125,577.196533203125,594.7961879046504,587.0307911559449,7.765396748705484,0,10,-200.3497314453125
2014-03-26,583.5975341796875,563.6373291015625,578.8353881835938,563.8714599609375,5179200.0,563.8714599609375,563.8714599609375,590.4028140537778,586.1480627240118,4.254751329766009,0,10,-333.6004638671875
2014-03-27,566.44482421875,551.4061279296875,566.44482421875,556.9309692382812,13100.0,556.9309692382812,556.9309692382812,584.6736092085094,584.8063469062421,-0.13273769773263666,-1,0,-403.00537109375
2014-03-28,564.879150390625,557.140380859375,559.6634521484375,558.456787109375,41200.0,558.456787109375,558.456787109375,579.684537998835,583.4610385237048,-3.776500524869789,0,0,-403.00537109375
2014-03-31,565.4475708007812,555.4051513671875,565.337890625,555.4450073242188,10800.0,555.4450073242188,555.4450073242188,574.5881073840727,581.8806737163724,-7.292566332299657,0,0,-403.00537109375
2014-04-01,566.8936157226562,557.1802368164062,557.1802368164062,565.6071166992188,7900.0,565.6071166992188,565.6071166992188,572.6720257597713,580.9491775362349,-8.277151776463597,0,0,-403.00537109375
2014-04-02,603.1740112304688,560.6507568359375,598.3472290039062,565.4475708007812,147100.0,565.4475708007812,565.4475708007812,571.136107902913,580.0649817411922,-8.928873838279287,-1,-10,-403.00537109375
2014-04-03,585.6720581054688,562.58544921875,568.2897338867188,568.1800537109375,5099100.0,568.1800537109375,568.1800537109375,570.5249530956512,579.405740717168,-8.880787621516788,0,-10,-430.3302001953125
2014-04-04,576.1880493164062,541.5133056640625,573.0765991210938,541.6528930664062,6369300.0,541.6528930664062,541.6528930664062,564.0769370695833,577.1436663417206,-13.066729272137309,-1,-20,-165.05859375
2014-04-07,546.978271484375,525.7066650390625,539.2594604492188,536.6765747070312,4401600.0,536.6765747070312,536.6765747070312,557.5111658906695,574.5420679334518,-17.03090204278226,1,-10,103.204345703125
2014-04-08,553.4804077148438,540.1270751953125,541.1143798828125,553.3806762695312,3151200.0,553.3806762695312,553.3806762695312,556.5246017709525,573.1860143984819,-16.661412627529444,1,0,-232.5732421875
2014-04-09,563.822021484375,551.43603515625,558.0877685546875,562.5953979492188,3330800.0,562.5953979492188,562.5953979492188,557.9072936224277,572.5388571502098,-14.631563527782077,-1,-10,-232.5732421875
2014-04-10,563.4530639648438,538.4217529296875,563.4530639648438,539.4688720703125,4036800.0,539.4688720703125,539.4688720703125,553.5613477288563,570.4476194356146,-16.886271706758293,-1,-20,-1.3079833984375
2014-04-11,538.521484375,525.08837890625,531.0918579101562,529.147216796875,3924800.0,529.147216796875,529.147216796875,547.35333097746,567.6300493685434,-20.276718391083364,1,-10,423.97430419921875
2014-04-14,542.6102905273438,528.1100463867188,536.7763061523438,531.0619506835938,2575000.0,531.0619506835938,531.0619506835938,543.1363260399452,565.0904954580918,-21.95416941814665,1,0,185.977783203125
2014-04-15,536.9757080078125,517.0404663085938,535.3502197265625,534.9712524414062,3855000.0,534.9712524414062,534.9712524414062,541.144602373304,563.1193355325918,-21.97473315928778,-1,-10,185.977783203125
2014-04-16,555.4749145507812,538.521484375,541.5133056640625,555.0161743164062,4893200.0,555.0161743164062,555.0161743164062,544.2075554496021,562.6392949293135,-18.431739479711382,-1,-20,-14.471435546875
2014-04-17,547.9954833984375,529.6957397460938,547.307373046875,534.6321411132812,6809500.0,534.6321411132812,534.6321411132812,542.281561616629,561.1279098800202,-18.846348263391178,-1,-30,393.209228515625
2014-04-21,535.2305297851562,524.160888671875,534.6321411132812,527.1726684570312,2566700.0,527.1726684570312,527.1726684570312,539.4192412622206,559.4020670609574,-19.982825798736826,1,-20,760.665283203125
2014-04-22,535.7590942382812,526.065673828125,527.1925659179688,533.345703125,2365300.0,533.345703125,533.345703125,538.3153846286472,558.1315118288942,-19.816127200247024,1,-10,657.415771484375
2014-04-23,532.4082641601562,524.8091430664062,532.3284912109375,525.4972534179688,2052300.0,525.4972534179688,525.4972534179688,536.0710156405793,556.598476642832,-20.52746100225272,1,0,572.0172119140625
2014-04-24,530.1943359375,520.6904296875,528.61865234375,523.7221069335938,1883100.0,523.7221069335938,523.7221069335938,533.8649951936352,555.0227762707933,-21.15778107715812,-1,-10,572.0172119140625
2014-04-25,523.2633666992188,514.0087890625,521.0794067382812,514.7667236328125,2100300.0,514.7667236328125,514.7667236328125,530.1973639880055,552.9486671054135,-22.751303117408042,0,-10,661.571044921875
2014-04-28,517.1800537109375,501.42333984375,515.7639770507812,515.7340698242188,3335500.0,515.7340698242188,515.7340698242188,527.3120425753152,550.956851495725,-23.644808920409787,0,-10,651.8975830078125
2014-04-29,528.0103759765625,514.9063110351562,515.4847412109375,526.2551879882812,2699000.0,526.2551879882812,526.2551879882812,527.1022370193557,549.6412123779093,-22.538975358553557,0,-10,546.6864013671875
2014-04-30,526.5543212890625,521.08935546875,526.1554565429688,525.218017578125,1751100.0,525.218017578125,525.218017578125,526.7490588123638,548.4129992961398,-21.663940483775946,0,-10,557.05810546875
2014-05-01,531.4708251953125,522.4456176757812,525.6668090820312,529.8952026367188,1905500.0,529.8952026367188,529.8952026367188,527.2866563594093,547.5640595922781,-20.277403232868778,0,-10,510.2862548828125
2014-05-02,532.5379028320312,524.1708984375,532.298583984375,526.4845581054688,1688500.0,526.4845581054688,526.4845581054688,527.1696988136799,546.7394092571674,-19.569710443487452,0,-10,544.3927001953125
2014-05-05,527.451904296875,519.8926391601562,523.383056640625,526.3648681640625,1024100.0,526.3648681640625,526.3648681640625,527.0529995065897,545.9467976377574,-18.893798131167728,0,-10,545.589599609375
2014-05-06,525.3676147460938,513.6497802734375,523.7919311523438,513.7295532226562,1689000.0,513.7295532226562,513.7295532226562,525.0186080925713,544.6269762578635,-19.608368165292177,-1,-20,671.9427490234375
2014-05-07,515.2653198242188,501.9219665527344,514.3777465820312,508.5637512207031,3224300.0,508.5637512207031,508.5637512207031,522.5299461786652,543.1636364644619,-20.63369028579666,0,-20,775.2587890625
2014-05-08,515.8138427734375,505.0633544921875,507.0678405761719,509.60089111328125,2021300.0,509.60089111328125,509.60089111328125,520.871313859575,542.0084565084584,-21.137142648883355,1,-10,845.765380859375
2014-05-09,518.4765014648438,502.81951904296875,509.3515625,517.3097534179688,2439400.0,517.3097534179688,517.3097534179688,520.4254398449277,541.1788831020203,-20.753443257092613,1,0,677.4273681640625
2014-05-12,528.7383422851562,517.5889892578125,522.07666015625,528.4691162109375,1912500.0,528.4691162109375,528.4691162109375,521.4313437747576,540.752452532964,-19.32110875820638,-1,-10,677.4273681640625
2014-05-13,534.6022338867188,528.0601806640625,529.4364624023438,531.6304321289062,1653400.0,531.6304321289062,531.6304321289062,522.7088152991448,540.44591070565,-17.737095406505205,0,-10,645.814208984375
2014-05-14,531.5406494140625,523.8517456054688,531.5406494140625,525.2080688476562,1191700.0,525.2080688476562,525.2080688476562,523.0147411206128,539.9454867310459,-16.930745610433064,0,-10,710.037841796875
2014-05-15,524.43017578125,516.0032958984375,524.2606201171875,518.5562744140625,1704300.0,518.5562744140625,518.5562744140625,522.6123800859662,539.4276009250358,-16.81522083906964,0,-10,776.5557861328125
2014-05-16,520.371337890625,514.0287475585938,519.9624633789062,519.2045288085938,1485200.0,519.2045288085938,519.2045288085938,522.3233492097264,538.9674295868048,-16.644080377078353,0,-10,770.0732421875
2014-05-19,528.3294677734375,516.1658935546875,518.277099609375,527.4119873046875,1277700.0,527.4119873046875,527.4119873046875,522.7554548550439,538.7041702538738,-15.948715398829904,0,-10,687.9986572265625
2014-05-20,534.7618408203125,524.8590087890625,528.28955078125,528.3195190429688,1784700.0,528.3195190429688,528.3195190429688,523.20662051415,538.4782554726642,-15.271634958514142,0,-10,678.92333984375
2014-05-21,537.7067260742188,530.45361328125,531.44091796875,537.4644165039062,1196200.0,537.4644165039062,537.4644165039062,524.4955270673115,538.4536661342473,-13.958139066935814,0,-10,587.474365234375
2014-05-22,546.1007080078125,539.2993774414062,539.6483764648438,543.567626953125,1615800.0,543.567626953125,543.567626953125,526.515741205807,538.5989994287002,-12.083258222893164,0,-10,526.4422607421875
2014-05-23,552.1241455078125,542.2113647460938,545.7615966796875,551.1867065429688,1932100.0,551.1867065429688,551.1867065429688,529.6073413969283,539.0222062315667,-9.414864834638365,0,-10,450.25146484375
2014-05-27,564.4503173828125,552.8322143554688,554.4776611328125,564.4004516601562,2104100.0,564.4004516601562,564.4004516601562,535.1353082483373,540.1039953240559,-4.968687075718549,0,-10,318.114013671875
2014-05-28,566.2852783203125,559.4639892578125,563.0242309570312,560.1421508789062,1652000.0,560.1421508789062,560.1421508789062,539.637746674261,541.0719510501063,-1.4342043758452974,0,-10,360.697021484375
2014-05-29,562.4557495117188,557.1802368164062,561.8075561523438,558.5465087890625,1354100.0,558.5465087890625,558.5465087890625,543.3240274501104,541.985938715349,1.3380887347614134,1,0,376.6534423828125
2014-05-30,559.8130493164062,554.387939453125,559.2645263671875,558.3570556640625,1771100.0,558.3570556640625,558.3570556640625,546.4439031142521,542.8974833797618,3.546419734490314,0,0,376.6534423828125
2014-06-02,559.3642578125,544.2357788085938,559.164794921875,552.413330078125,1435000.0,552.413330078125,552.413330078125,547.7156138787703,543.4413745017035,4.274239377066806,0,0,376.6534423828125
2014-06-03,550.8276977539062,541.0645141601562,549.4813842773438,543.4479370117188,1866600.0,543.4479370117188,543.4479370117188,546.8052912965107,543.4417500645268,3.363541231983959,0,0,376.6534423828125
2014-06-04,547.10791015625,537.27490234375,540.0173950195312,543.168701171875,1816400.0,543.168701171875,543.168701171875,546.0564607322441,543.426665302778,2.6297954294660713,0,0,376.6534423828125
2014-06-05,553.4305419921875,542.9592895507812,544.9039916992188,552.3834228515625,1689100.0,552.3834228515625,552.3834228515625,547.2884097645059,543.8945697288143,3.3938400356915963,0,0,376.6534423828125
2014-06-06,556.5320434570312,547.4270629882812,556.5320434570312,554.8067626953125,1736700.0,554.8067626953125,554.8067626953125,548.6532543486846,544.4260429141016,4.227211434583069,0,0,376.6534423828125
2014-06-09,561.3587646484375,554.517578125,555.62451171875,560.5809326171875,1467500.0,560.5809326171875,560.5809326171875,550.7563270420188,545.1902502353347,5.566076806684123,0,0,376.6534423828125
2014-06-10,562.056884765625,556.3724975585938,558.975341796875,559.0151977539062,1351700.0,559.0151977539062,559.0151977539062,552.2126802121369,545.8443113915454,6.368368820591513,0,0,376.6534423828125
2014-06-11,558.3470458984375,553.5003662109375,556.4722290039062,557.3098754882812,1100100.0,557.3098754882812,557.3098754882812,553.1078901830671,546.3845652705494,6.723324912517683,0,0,376.6534423828125
2014-06-12,556.4622192382812,546.9583129882812,555.7741088867188,549.8403930664062,1458400.0,549.8403930664062,549.8403930664062,552.564694438815,546.5387005547694,6.025993884045533,0,0,376.6534423828125
2014-06-13,550.787841796875,544.0662841796875,550.7479248046875,550.249267578125,1220500.0,550.249267578125,550.249267578125,552.2259863008244,546.6843281484119,5.541658152412538,0,0,376.6534423828125
2014-06-16,548.1151733398438,540.037353515625,547.7561645507812,542.789794921875,1702500.0,542.789794921875,542.789794921875,551.066530658834,546.555940974351,4.5105896844830795,0,0,376.6534423828125
2014-06-17,543.826904296875,537.8533325195312,542.7099609375,541.5232543945312,1444500.0,541.5232543945312,541.5232543945312,550.0275810474467,546.4089449117808,3.618636135665838,0,0,376.6534423828125
2014-06-18,552.0443725585938,542.5105590820312,543.3681640625,551.8548583984375,1741700.0,551.8548583984375,551.8548583984375,550.191592540727,546.5400891992642,3.651503341462785,0,0,376.6534423828125
2014-06-19,553.4804077148438,547.0081787109375,552.7224731445312,553.3806762695312,2456800.0,553.3806762695312,553.3806762695312,550.4488328194839,546.6881278961089,3.7607049233749876,0,0,376.6534423828125
2014-06-20,556.0533447265625,548.885009765625,555.3253784179688,554.836669921875,4508300.0,554.836669921875,554.836669921875,550.7865076535858,546.856370870326,3.9301367832597407,0,0,376.6534423828125
2014-06-23,563.4530639648438,552.7324829101562,553.6300048828125,563.4031982421875,1536800.0,563.4031982421875,563.4031982421875,551.8143120885893,547.218020978453,4.596291110136349,0,0,376.6534423828125
2014-06-24,571.078125,559.4739379882812,563.6425170898438,563.0740966796875,2207100.0,563.0740966796875,563.0740966796875,552.7178076545923,547.5593714305605,5.158436224031789,0,0,376.6534423828125
2014-06-25,578.3720703125,563.6724243164062,563.7123413085938,577.065673828125,1969300.0,577.065673828125,577.065673828125,555.1617042155164,548.3539658885152,6.807738327001175,0,0,376.6534423828125
2014-06-26,580.8552856445312,570.2843017578125,579.4092407226562,574.4229125976562,1741900.0,574.4229125976562,574.4229125976562,557.3409239693476,549.1452816386442,8.195642330703436,0,0,376.6534423828125
2014-06-27,578.2823486328125,572.2289428710938,575.5996704101562,575.6595458984375,2236900.0,575.6595458984375,575.6595458984375,559.6357716490601,550.0364288942133,9.599342754846816,0,0,376.6534423828125
2014-06-30,577.983154296875,573.1763305664062,577.0756225585938,573.7048950195312,1313700.0,573.7048950195312,573.7048950195312,561.508400248846,550.8816368105125,10.626763438333455,0,0,376.6534423828125
2014-07-01,582.7999267578125,575.0711669921875,576.736572265625,581.0746459960938,1447900.0,581.0746459960938,581.0746459960938,564.2779119623575,552.0282341508006,12.249677811556921,0,0,376.6534423828125
2014-07-02,583.8370971679688,578.8009033203125,581.7528076171875,580.7406005859375,1056300.0,580.7406005859375,580.7406005859375,566.671725894723,553.1483616071545,13.523364287568484,1,10,376.6534423828125
2014-07-03,583.4082641601562,579.3294677734375,581.7528076171875,583.1290283203125,714100.0,583.1290283203125,583.1290283203125,569.2159596909693,554.3918693168712,14.824090374098091,0,10,400.5377197265625
2014-07-07,584.8243408203125,578.0031127929688,582.1616821289062,580.6558227539062,1064600.0,580.6558227539062,580.6558227539062,571.0488553742343,555.520848282938,15.528007091296331,0,10,375.8056640625
2014-07-08,577.9412841796875,564.5849609375,576.078369140625,569.5263671875,1909500.0,569.5263671875,569.5263671875,570.8042272761902,556.1246028649241,14.679624411266104,1,20,264.5111083984375
2014-07-09,575.1409301757812,567.8170776367188,570.0150146484375,574.502685546875,1116700.0,574.502685546875,574.502685546875,571.4042396106198,556.9245264186817,14.479713191938117,0,20,364.0374755859375
2014-07-10,575.0112915039062,563.4630126953125,564.3605346679688,569.5363159179688,1356700.0,569.5363159179688,569.5363159179688,571.1030883639951,557.4700469198676,13.633041444127457,0,20,264.7100830078125
2014-07-11,579.2596435546875,569.85546875,570.3441162109375,577.59423828125,1621700.0,577.59423828125,577.59423828125,572.1286702188092,558.3230998041698,13.80557041463942,0,20,425.8685302734375
2014-07-14,583.6077270507812,576.4473876953125,581.0048217773438,583.2686157226562,1854000.0,583.2686157226562,583.2686157226562,573.8715131168884,559.3701716773339,14.501341439554494,1,30,539.3560791015636
2014-07-15,584.2010498046875,574.9813842773438,584.13623046875,583.1788940429688,1623000.0,583.1788940429688,583.1788940429688,575.2058350260013,560.2859240391615,14.919910986839795,-1,20,483.3274332682299
2014-07-16,586.7889404296875,580.60595703125,586.3900756835938,581.064697265625,1397100.0,581.064697265625,581.064697265625,575.9129879755461,560.958790377762,14.95419759778406,0,20,462.1854654947924
2014-07-17,579.3992309570312,567.0531616210938,577.9432373046875,572.1591186523438,3016500.0,572.1591186523438,572.1591186523438,575.5146292043903,561.2776759086207,14.236953295769581,0,20,373.1296793619799
2014-07-18,595.1659545898438,580.406494140625,591.3764038085938,593.45068359375,4014100.0,593.45068359375,593.45068359375,577.3580952376924,562.1648497313431,15.193245506349285,0,20,586.0453287760424
2014-07-21,592.7725219726562,583.630615234375,590.1298217773438,587.8560180664062,2062100.0,587.8560180664062,587.8560180664062,578.302819123071,562.7851389076151,15.517680215455925,-1,10,630.2069091796886
2014-07-22,598.0081787109375,588.9829711914062,589.1026000976562,593.1116333007812,1699100.0,593.1116333007812,593.1116333007812,579.6448381416634,563.5224816775442,16.122356464119207,-1,0,682.7630615234375
2014-07-23,596.2130737304688,590.8777465820312,591.6057739257812,594.3482055664062,1233100.0,594.3482055664062,594.3482055664062,580.9467759823445,564.2547926685548,16.691983313789706,0,0,682.7630615234375
2014-07-24,597.8585815429688,590.1497192382812,594.8169555664062,591.7254028320312,1035100.0,591.7254028320312,591.7254028320312,581.9488519182655,564.9399878973129,17.008864020952615,0,0,682.7630615234375
2014-07-25,590.239501953125,585.4227294921875,588.7835083007812,587.4072875976562,932400.0,587.4072875976562,587.4072875976562,582.4538176549324,565.4976272584388,16.95619039649364,0,0,682.7630615234375
2014-07-28,590.8777465820312,583.1519775390625,586.4598999023438,588.9829711914062,986800.0,588.9829711914062,588.9829711914062,583.0599291185347,566.0825538557898,16.977375262744886,0,0,682.7630615234375
